"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72292023191","2001-04-01T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"50s",,,"28.14",,"3.8","0s","-4.6s","15s","51","49s","230","10","T",,,"250","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54424 HR PRECIPITATION (IN):  T   24 HR MAX TEMP (F): 5124 HR MAX TEMP TIME (LST):1504 24 HR MIN TEMP (F): 4924 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:28.14  PEAK WIND SPEED (MPH): 10 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):1526  FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):1232 AVERAGE WIND SPEED (MPH): 3.8 24 HR AVG TEMP (F):50 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00   T    T   .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00   T    T    T    T","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0542","1814",,
"72292023191","2001-04-02T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"51",,,"28.13",,"9.3","0","-3.6","14","56","46","260","18","T",,,"260","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN):  T   24 HR MAX TEMP (F): 5624 HR MAX TEMP TIME (LST):1302 24 HR MIN TEMP (F): 4624 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:28.13  PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):2103  FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):2103 AVERAGE WIND SPEED (MPH): 9.3 24 HR AVG TEMP (F):51 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00   T   .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0540","1815",,
"72292023191","2001-04-03T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"49",,,"28.19",,"7.4","0","-5.6","16","54","44","250","17","0.00s",,,"240","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5424 HR MAX TEMP TIME (LST):1340 24 HR MIN TEMP (F): 4424 HR MIN TEMP TIME (LST):0543 AVERAGE STATION PRESSURE:28.19  PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):1457  FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):1458 AVERAGE WIND SPEED (MPH): 7.4 24 HR AVG TEMP (F):49 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0539","1816",,
"72292023191","2001-04-04T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"48",,,"28.21",,"10.5","0","-6.6","17","51","44","250","18","0.00s",,,"240","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5124 HR MAX TEMP TIME (LST):1215 24 HR MIN TEMP (F): 4424 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:28.21  PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):1117  FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):240 FASTEST 2MIN TIME (LST):1530 AVERAGE WIND SPEED (MPH):10.5 24 HR AVG TEMP (F):48 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0538","1816",,
"72292023191","2001-04-05T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"48",,,"28.22",,"9.5","0","-6.7","17","51","44","270","22","0.00s",,,"270","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 5124 HR MAX TEMP TIME (LST):1440 24 HR MIN TEMP (F): 4424 HR MIN TEMP TIME (LST):0555 AVERAGE STATION PRESSURE:28.22  PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):1724  FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):1726 AVERAGE WIND SPEED (MPH): 9.5 24 HR AVG TEMP (F):48 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0536","1817",,
"72292023191","2001-04-06T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"49",,,"28.27",,"12.8","0","-5.7","16","52","45","260","26","T",,,"260","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60424 HR PRECIPITATION (IN):  T   TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 5224 HR MAX TEMP TIME (LST):1203 24 HR MIN TEMP (F): 4524 HR MIN TEMP TIME (LST):2240 AVERAGE STATION PRESSURE:28.27  PEAK WIND SPEED (MPH): 26 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1424  FASTEST 2MIN SPEED (MPH): 23FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):1425 AVERAGE WIND SPEED (MPH):12.8 24 HR AVG TEMP (F):49 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00   T","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0535","1818",,
"72292023191","2001-04-07T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"46",,,"28.23",,"18.2","0","-8.7","19","49","43","260","36","0.19",,,"260","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.19 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 4924 HR MAX TEMP TIME (LST):1506 24 HR MIN TEMP (F): 4324 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:28.23  PEAK WIND SPEED (MPH): 36 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):0809  FASTEST 2MIN SPEED (MPH): 31FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):0810 AVERAGE WIND SPEED (MPH):18.2 24 HR AVG TEMP (F):46 HOURLY INCREMENTAL PRECIPITATION VALUES (IN): T   .02  .05  .07   T    T    T    T   .02  .03   T    T    T    T   .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0534","1818",,
"72292023191","2001-04-08T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"47",,,"28.33",,"13.1","0","-7.8","18","50","43","320","30","0.00s",,,"320","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 5024 HR MAX TEMP TIME (LST):1522 24 HR MIN TEMP (F): 4324 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:28.33  PEAK WIND SPEED (MPH): 30 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):0342  FASTEST 2MIN SPEED (MPH): 24FASTEST 2MIN DIR (DEG):320 FASTEST 2MIN TIME (LST):0348 AVERAGE WIND SPEED (MPH):13.1 24 HR AVG TEMP (F):47 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0532","1819",,
"72292023191","2001-04-09T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"46",,,"28.21",,"12.8","0","-8.8","19","49","42","270","25","0.02",,,"270","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD58224 HR PRECIPITATION (IN): 0.02 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 4924 HR MAX TEMP TIME (LST):1451 24 HR MIN TEMP (F): 4224 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:28.21  PEAK WIND SPEED (MPH): 25 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):1828  FASTEST 2MIN SPEED (MPH): 21FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):1744 AVERAGE WIND SPEED (MPH):12.8 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00   T   .02   T    T   .00  .00   T   .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00   T","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0531","1820",,
"72292023191","2001-04-10T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"48",,,"28.23",,"13.6","0","-6.9","17","53","42","260","24","0.00s",,,"260","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 5324 HR MAX TEMP TIME (LST):1510 24 HR MIN TEMP (F): 4224 HR MIN TEMP TIME (LST):0103 AVERAGE STATION PRESSURE:28.23  PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1654  FASTEST 2MIN SPEED (MPH): 21FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):1746 AVERAGE WIND SPEED (MPH):13.6 24 HR AVG TEMP (F):48 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0530","1821",,
"72292023191","2001-04-11T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"49",,,"28.30",,"10.9","0","-6.0","16","52","45","280","28","0.00s",,,"280","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 5224 HR MAX TEMP TIME (LST):1434 24 HR MIN TEMP (F): 4524 HR MIN TEMP TIME (LST):0630 AVERAGE STATION PRESSURE:28.30  PEAK WIND SPEED (MPH): 28 PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):2355  FASTEST 2MIN SPEED (MPH): 24FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):2355 AVERAGE WIND SPEED (MPH):10.9 24 HR AVG TEMP (F):49 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0529","1821",,
"72292023191","2001-04-12T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"51",,,"28.37",,"9.4","0","-4.0","14","55","46","300","31","0.00s",,,"280","24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 5524 HR MAX TEMP TIME (LST):1440 24 HR MIN TEMP (F): 4624 HR MIN TEMP TIME (LST):0714 AVERAGE STATION PRESSURE:28.37  PEAK WIND SPEED (MPH): 31 PEAK WIND DIR (DEG):300 PEAK WIND TIME (LST):0013  FASTEST 2MIN SPEED (MPH): 24FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):2355 AVERAGE WIND SPEED (MPH): 9.4 24 HR AVG TEMP (F):51 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0527","1822",,
"72292023191","2001-04-13T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"53",,,"28.32",,"7.3","0","-2.1","12","60","45","260","23","0.00s",,,"250","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 6024 HR MAX TEMP TIME (LST):1123 24 HR MIN TEMP (F): 4524 HR MIN TEMP TIME (LST):2256 AVERAGE STATION PRESSURE:28.32  PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1552  FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):1611 AVERAGE WIND SPEED (MPH): 7.3 24 HR AVG TEMP (F):53 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0526","1823",,
"72292023191","2001-04-14T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"53",,,"28.30",,"6.4","0","-2.2","12","59","47","250","17","0.00s",,,"260","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 5924 HR MAX TEMP TIME (LST):1328 24 HR MIN TEMP (F): 4724 HR MIN TEMP TIME (LST):2213 AVERAGE STATION PRESSURE:28.30  PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):1626  FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):1626 AVERAGE WIND SPEED (MPH): 6.4 24 HR AVG TEMP (F):53 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0525","1824",,
"72292023191","2001-04-15T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"55",,,"28.32",,"7.0","0","-0.3","10","62","48","290","16","0.00s",,,"270","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 6224 HR MAX TEMP TIME (LST):1540 24 HR MIN TEMP (F): 4824 HR MIN TEMP TIME (LST):0417 AVERAGE STATION PRESSURE:28.32  PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):1723  FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):1830 AVERAGE WIND SPEED (MPH): 7.0 24 HR AVG TEMP (F):55 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0524","1824",,
"72292023191","2001-04-16T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"58",,,"28.31",,"10.4","0","2.6","7","66","50","270","18","0.00s",,,"260","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 6624 HR MAX TEMP TIME (LST):1422 24 HR MIN TEMP (F): 5024 HR MIN TEMP TIME (LST):1918 AVERAGE STATION PRESSURE:28.31  PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):1958  FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):1958 AVERAGE WIND SPEED (MPH):10.4 24 HR AVG TEMP (F):58 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0522","1825",,
"72292023191","2001-04-17T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"63",,,"28.31",,"5.1","0","7.5","2","73","53","270","12","0.00s",,,"260","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 7324 HR MAX TEMP TIME (LST):1248 24 HR MIN TEMP (F): 5324 HR MIN TEMP TIME (LST):0415 AVERAGE STATION PRESSURE:28.31  PEAK WIND SPEED (MPH): 12 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):1838  FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):1839 AVERAGE WIND SPEED (MPH): 5.1 24 HR AVG TEMP (F):63 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0521","1826",,
"72292023191","2001-04-18T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"56",,,"28.28",,"7.9","0","0.3","9","64","48","260","24","0.00s",,,"260","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 6424 HR MAX TEMP TIME (LST):0443 24 HR MIN TEMP (F): 4824 HR MIN TEMP TIME (LST):2318 AVERAGE STATION PRESSURE:28.28  PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):1852  FASTEST 2MIN SPEED (MPH): 21FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):1913 AVERAGE WIND SPEED (MPH): 7.9 24 HR AVG TEMP (F):56 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0520","1827",,
"72292023191","2001-04-19T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"51",,,"28.25",,"13.5","0","-4.8","14","56","46","270","31","0.00s",,,"270","26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 5624 HR MAX TEMP TIME (LST):1326 24 HR MIN TEMP (F): 4624 HR MIN TEMP TIME (LST):2359 AVERAGE STATION PRESSURE:28.25  PEAK WIND SPEED (MPH): 31 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):2158  FASTEST 2MIN SPEED (MPH): 26FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):2318 AVERAGE WIND SPEED (MPH):13.5 24 HR AVG TEMP (F):51 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0519","1827",,
"72292023191","2001-04-20T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"50",,,"28.27",,"14.5","0","-5.9","15","54","45","240","31","0.17",,,"260","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD60524 HR PRECIPITATION (IN): 0.17 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 5424 HR MAX TEMP TIME (LST):1401 24 HR MIN TEMP (F): 4524 HR MIN TEMP TIME (LST):0549 AVERAGE STATION PRESSURE:28.27  PEAK WIND SPEED (MPH): 31 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):2349  FASTEST 2MIN SPEED (MPH): 25FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):2357 AVERAGE WIND SPEED (MPH):14.5 24 HR AVG TEMP (F):50 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00   T   .03  .00  .00   T   .04  .02","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0518","1828",,
"72292023191","2001-04-21T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"47",,,"28.23",,"16.2","0","-9.1","18","52","42","290","39","0.02",,,"280","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD54524 HR PRECIPITATION (IN): 0.02 24 HR MAX TEMP (F): 5224 HR MAX TEMP TIME (LST):1550 24 HR MIN TEMP (F): 4224 HR MIN TEMP TIME (LST):0714 AVERAGE STATION PRESSURE:28.23  PEAK WIND SPEED (MPH): 39 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):0554  FASTEST 2MIN SPEED (MPH): 31FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):0555 AVERAGE WIND SPEED (MPH):16.2 24 HR AVG TEMP (F):47 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.10  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0516","1829",,
